month,day,hour,minute,ghi_w_m2,cloud_cover,season
1,8,6,15,0.0,0.16,Winter
1,8,6,30,0.0,0.16,Winter
1,8,6,45,0.0,0.16,Winter
1,8,7,0,0.0,0.16,Winter
1,8,7,15,44.56,0.16,Winter
1,8,7,30,92.17,0.16,Winter
1,8,7,45,139.12,0.16,Winter
1,8,8,0,180.49,0.16,Winter
1,8,8,15,226.24,0.16,Winter
1,8,8,30,267.59,0.16,Winter
1,8,8,45,300.13,0.16,Winter
1,8,9,0,328.22,0.16,Winter
1,8,9,15,375.97,0.16,Winter
1,8,9,30,409.71,0.16,Winter
1,8,9,45,433.82,0.16,Winter
1,8,10,0,486.58,0.16,Winter
1,8,10,15,513.97,0.16,Winter
1,8,10,30,532.02,0.16,Winter
1,8,10,45,555.03,0.16,Winter
1,8,11,0,580.89,0.16,Winter
1,8,11,15,559.97,0.16,Winter
1,8,11,30,581.3,0.16,Winter
1,8,11,45,592.07,0.16,Winter
1,8,12,0,589.9,0.16,Winter
1,8,12,15,610.54,0.16,Winter
1,8,12,30,602.03,0.16,Winter
1,8,12,45,611.02,0.16,Winter
1,8,13,0,610.51,0.16,Winter
1,8,13,15,589.42,0.16,Winter
1,8,13,30,551.76,0.16,Winter
1,8,13,45,564.72,0.16,Winter
1,8,14,0,533.07,0.16,Winter
1,8,14,15,512.5,0.16,Winter
1,8,14,30,484.4,0.16,Winter
1,8,14,45,440.49,0.16,Winter
1,8,15,0,423.94,0.16,Winter
1,8,15,15,373.5,0.16,Winter
1,8,15,30,352.73,0.16,Winter
1,8,15,45,307.97,0.16,Winter
1,8,16,0,267.58,0.16,Winter
1,8,16,15,226.91,0.16,Winter
1,8,16,30,181.28,0.16,Winter
1,8,16,45,136.41,0.16,Winter
1,8,17,0,90.94,0.16,Winter
1,8,17,15,44.25,0.16,Winter
1,8,17,30,0.0,0.16,Winter
1,8,17,45,0.0,0.16,Winter
1,8,18,0,0.0,0.16,Winter
1,8,18,15,0.0,0.16,Winter
1,8,18,30,0.0,0.16,Winter
1,8,18,45,0.0,0.16,Winter
1,8,19,0,0.0,0.16,Winter
1,8,19,15,0.0,0.16,Winter
1,8,19,30,0.0,0.16,Winter
1,8,19,45,0.0,0.16,Winter
1,8,20,0,0.0,0.16,Winter
1,8,20,15,0.0,0.16,Winter
1,8,20,30,0.0,0.16,Winter
1,8,20,45,0.0,0.16,Winter
1,8,21,0,0.0,0.16,Winter
1,8,21,15,0.0,0.16,Winter
1,8,21,30,0.0,0.16,Winter
1,8,21,45,0.0,0.16,Winter
1,8,22,0,0.0,0.16,Winter
1,8,22,15,0.0,0.16,Winter
1,8,22,30,0.0,0.16,Winter
1,8,22,45,0.0,0.16,Winter
1,8,23,0,0.0,0.16,Winter
1,8,23,15,0.0,0.16,Winter
1,8,23,30,0.0,0.16,Winter
1,8,23,45,0.0,0.16,Winter
1,9,0,0,0.0,0.09,Winter
1,9,0,15,0.0,0.09,Winter
1,9,0,30,0.0,0.09,Winter
1,9,0,45,0.0,0.09,Winter
1,9,1,0,0.0,0.09,Winter
1,9,1,15,0.0,0.09,Winter
1,9,1,30,0.0,0.09,Winter
1,9,1,45,0.0,0.09,Winter
1,9,2,0,0.0,0.09,Winter
1,9,2,15,0.0,0.09,Winter
1,9,2,30,0.0,0.09,Winter
1,9,2,45,0.0,0.09,Winter
1,9,3,0,0.0,0.09,Winter
1,9,3,15,0.0,0.09,Winter
1,9,3,30,0.0,0.09,Winter
1,9,3,45,0.0,0.09,Winter
1,9,4,0,0.0,0.09,Winter
1,9,4,15,0.0,0.09,Winter
1,9,4,30,0.0,0.09,Winter
1,9,4,45,0.0,0.09,Winter
1,9,5,0,0.0,0.09,Winter
1,9,5,15,0.0,0.09,Winter
1,9,5,30,0.0,0.09,Winter
1,9,5,45,0.0,0.09,Winter
1,9,6,0,0.0,0.09,Winter
1,9,6,15,0.0,0.09,Winter
1,9,6,30,0.0,0.09,Winter
1,9,6,45,0.0,0.09,Winter
1,9,7,0,0.0,0.09,Winter
1,9,7,15,46.55,0.09,Winter
1,9,7,30,93.88,0.09,Winter
1,9,7,45,143.51,0.09,Winter
1,9,8,0,191.36,0.09,Winter
1,9,8,15,226.83,0.09,Winter
1,9,8,30,285.03,0.09,Winter
1,9,8,45,330.08,0.09,Winter
1,9,9,0,368.82,0.09,Winter
1,9,9,15,404.85,0.09,Winter
1,9,9,30,426.24,0.09,Winter
1,9,9,45,463.81,0.09,Winter
1,9,10,0,505.6,0.09,Winter
1,9,10,15,531.34,0.09,Winter
1,9,10,30,531.44,0.09,Winter
1,9,10,45,567.38,0.09,Winter
1,9,11,0,593.43,0.09,Winter
1,9,11,15,598.75,0.09,Winter
1,9,11,30,637.3,0.09,Winter
1,9,11,45,622.09,0.09,Winter
1,9,12,0,620.93,0.09,Winter
1,9,12,15,636.92,0.09,Winter
1,9,12,30,636.72,0.09,Winter
1,9,12,45,629.28,0.09,Winter
1,9,13,0,627.71,0.09,Winter
1,9,13,15,626.56,0.09,Winter
1,9,13,30,599.75,0.09,Winter
1,9,13,45,578.43,0.09,Winter
1,9,14,0,532.89,0.09,Winter
1,9,14,15,523.82,0.09,Winter
1,9,14,30,508.36,0.09,Winter
1,9,14,45,481.79,0.09,Winter
1,9,15,0,445.64,0.09,Winter
1,9,15,15,388.33,0.09,Winter
1,9,15,30,364.0,0.09,Winter
1,9,15,45,313.53,0.09,Winter
1,9,16,0,282.03,0.09,Winter
1,9,16,15,242.09,0.09,Winter
1,9,16,30,190.5,0.09,Winter
1,9,16,45,136.84,0.09,Winter
1,9,17,0,97.37,0.09,Winter
1,9,17,15,49.32,0.09,Winter
1,9,17,30,0.0,0.09,Winter
1,9,17,45,0.0,0.09,Winter
1,9,18,0,0.0,0.09,Winter
1,9,18,15,0.0,0.09,Winter
1,9,18,30,0.0,0.09,Winter
1,9,18,45,0.0,0.09,Winter
1,9,19,0,0.0,0.09,Winter
1,9,19,15,0.0,0.09,Winter
1,9,19,30,0.0,0.09,Winter
1,9,19,45,0.0,0.09,Winter
1,9,20,0,0.0,0.09,Winter
1,9,20,15,0.0,0.09,Winter
1,9,20,30,0.0,0.09,Winter
1,9,20,45,0.0,0.09,Winter
1,9,21,0,0.0,0.09,Winter
1,9,21,15,0.0,0.09,Winter
1,9,21,30,0.0,0.09,Winter
1,9,21,45,0.0,0.09,Winter
1,9,22,0,0.0,0.09,Winter
1,9,22,15,0.0,0.09,Winter
1,9,22,30,0.0,0.09,Winter
1,9,22,45,0.0,0.09,Winter
1,9,23,0,0.0,0.09,Winter
1,9,23,15,0.0,0.09,Winter
1,9,23,30,0.0,0.09,Winter
1,9,23,45,0.0,0.09,Winter
1,10,0,0,0.0,0.2,Winter
1,10,0,15,0.0,0.2,Winter
1,10,0,30,0.0,0.2,Winter
1,10,0,45,0.0,0.2,Winter
1,10,1,0,0.0,0.2,Winter
1,10,1,15,0.0,0.2,Winter
1,10,1,30,0.0,0.2,Winter
1,10,1,45,0.0,0.2,Winter
1,10,2,0,0.0,0.2,Winter
1,10,2,15,0.0,0.2,Winter
1,10,2,30,0.0,0.2,Winter
1,10,2,45,0.0,0.2,Winter
1,10,3,0,0.0,0.2,Winter
1,10,3,15,0.0,0.2,Winter
1,10,3,30,0.0,0.2,Winter
1,10,3,45,0.0,0.2,Winter
1,10,4,0,0.0,0.2,Winter
1,10,4,15,0.0,0.2,Winter
1,10,4,30,0.0,0.2,Winter
1,10,4,45,0.0,0.2,Winter
1,10,5,0,0.0,0.2,Winter
1,10,5,15,0.0,0.2,Winter
1,10,5,30,0.0,0.2,Winter
1,10,5,45,0.0,0.2,Winter
1,10,6,0,0.0,0.2,Winter
1,10,6,15,0.0,0.2,Winter
1,10,6,30,0.0,0.2,Winter
1,10,6,45,0.0,0.2,Winter
1,10,7,0,0.0,0.2,Winter
1,10,7,15,42.09,0.2,Winter
1,10,7,30,86.06,0.2,Winter
1,10,7,45,133.89,0.2,Winter
1,10,8,0,174.6,0.2,Winter
1,10,8,15,210.07,0.2,Winter
1,10,8,30,246.69,0.2,Winter
1,10,8,45,286.67,0.2,Winter
1,10,9,0,322.41,0.2,Winter
1,10,9,15,377.85,0.2,Winter
1,10,9,30,386.56,0.2,Winter
1,10,9,45,423.57,0.2,Winter
1,10,10,0,463.5,0.2,Winter
1,10,10,15,496.73,0.2,Winter
1,10,10,30,487.92,0.2,Winter
1,10,10,45,525.42,0.2,Winter
1,10,11,0,535.71,0.2,Winter
1,10,11,15,567.46,0.2,Winter
1,10,11,30,569.47,0.2,Winter
1,10,11,45,573.87,0.2,Winter
1,10,12,0,567.85,0.2,Winter
1,10,12,15,569.3,0.2,Winter
1,10,12,30,562.51,0.2,Winter
1,10,12,45,573.24,0.2,Winter
1,10,13,0,574.02,0.2,Winter
1,10,13,15,562.08,0.2,Winter
1,10,13,30,545.78,0.2,Winter
1,10,13,45,536.58,0.2,Winter
1,10,14,0,517.58,0.2,Winter
1,10,14,15,483.86,0.2,Winter
1,10,14,30,440.42,0.2,Winter
1,10,14,45,420.76,0.2,Winter
1,10,15,0,391.27,0.2,Winter
1,10,15,15,358.08,0.2,Winter
1,10,15,30,321.6,0.2,Winter
1,10,15,45,280.73,0.2,Winter
1,10,16,0,254.9,0.2,Winter
1,10,16,15,211.96,0.2,Winter
1,10,16,30,169.19,0.2,Winter
1,10,16,45,124.71,0.2,Winter
1,10,17,0,88.99,0.2,Winter
1,10,17,15,44.28,0.2,Winter
1,10,17,30,0.0,0.2,Winter
1,10,17,45,0.0,0.2,Winter
1,10,18,0,0.0,0.2,Winter
1,10,18,15,0.0,0.2,Winter
1,10,18,30,0.0,0.2,Winter
1,10,18,45,0.0,0.2,Winter
1,10,19,0,0.0,0.2,Winter
1,10,19,15,0.0,0.2,Winter
1,10,19,30,0.0,0.2,Winter
1,10,19,45,0.0,0.2,Winter
1,10,20,0,0.0,0.2,Winter
1,10,20,15,0.0,0.2,Winter
1,10,20,30,0.0,0.2,Winter
1,10,20,45,0.0,0.2,Winter
1,10,21,0,0.0,0.2,Winter
1,10,21,15,0.0,0.2,Winter
1,10,21,30,0.0,0.2,Winter
1,10,21,45,0.0,0.2,Winter
1,10,22,0,0.0,0.2,Winter
1,10,22,15,0.0,0.2,Winter
1,10,22,30,0.0,0.2,Winter
1,10,22,45,0.0,0.2,Winter
1,10,23,0,0.0,0.2,Winter
1,10,23,15,0.0,0.2,Winter
1,10,23,30,0.0,0.2,Winter
1,10,23,45,0.0,0.2,Winter
1,11,0,0,0.0,0.24,Winter
1,11,0,15,0.0,0.24,Winter
1,11,0,30,0.0,0.24,Winter
1,11,0,45,0.0,0.24,Winter
1,11,1,0,0.0,0.24,Winter
1,11,1,15,0.0,0.24,Winter
1,11,1,30,0.0,0.24,Winter
1,11,1,45,0.0,0.24,Winter
1,11,2,0,0.0,0.24,Winter
1,11,2,15,0.0,0.24,Winter
1,11,2,30,0.0,0.24,Winter
1,11,2,45,0.0,0.24,Winter
1,11,3,0,0.0,0.24,Winter
1,11,3,15,0.0,0.24,Winter
1,11,3,30,0.0,0.24,Winter
1,11,3,45,0.0,0.24,Winter
1,11,4,0,0.0,0.24,Winter
1,11,4,15,0.0,0.24,Winter
1,11,4,30,0.0,0.24,Winter
1,11,4,45,0.0,0.24,Winter
1,11,5,0,0.0,0.24,Winter
1,11,5,15,0.0,0.24,Winter
1,11,5,30,0.0,0.24,Winter
1,11,5,45,0.0,0.24,Winter
1,11,6,0,0.0,0.24,Winter
1,11,6,15,0.0,0.24,Winter
1,11,6,30,0.0,0.24,Winter
1,11,6,45,0.0,0.24,Winter
1,11,7,0,0.0,0.24,Winter
1,11,7,15,42.06,0.24,Winter
1,11,7,30,81.49,0.24,Winter
1,11,7,45,128.43,0.24,Winter
1,11,8,0,170.89,0.24,Winter
1,11,8,15,213.41,0.24,Winter
1,11,8,30,240.81,0.24,Winter
1,11,8,45,286.85,0.24,Winter
1,11,9,0,310.04,0.24,Winter
1,11,9,15,346.17,0.24,Winter
1,11,9,30,397.17,0.24,Winter
1,11,9,45,409.02,0.24,Winter
1,11,10,0,428.37,0.24,Winter
1,11,10,15,448.97,0.24,Winter
1,11,10,30,484.0,0.24,Winter
1,11,10,45,501.04,0.24,Winter
1,11,11,0,512.32,0.24,Winter
1,11,11,15,523.69,0.24,Winter
1,11,11,30,550.98,0.24,Winter
1,11,11,45,574.07,0.24,Winter
1,11,12,0,577.19,0.24,Winter
1,11,12,15,569.21,0.24,Winter
1,11,12,30,552.71,0.24,Winter
1,11,12,45,551.43,0.24,Winter
1,11,13,0,542.24,0.24,Winter
1,11,13,15,552.52,0.24,Winter
1,11,13,30,511.53,0.24,Winter
1,11,13,45,527.21,0.24,Winter
1,11,14,0,499.16,0.24,Winter
1,11,14,15,459.06,0.24,Winter
1,11,14,30,451.84,0.24,Winter
1,11,14,45,411.61,0.24,Winter
1,11,15,0,380.86,0.24,Winter
1,11,15,15,363.13,0.24,Winter
1,11,15,30,318.36,0.24,Winter
1,11,15,45,282.11,0.24,Winter
1,11,16,0,249.8,0.24,Winter
1,11,16,15,207.26,0.24,Winter
1,11,16,30,172.16,0.24,Winter
1,11,16,45,130.6,0.24,Winter
1,11,17,0,86.43,0.24,Winter
1,11,17,15,41.97,0.24,Winter
1,11,17,30,0.0,0.24,Winter
1,11,17,45,0.0,0.24,Winter
1,11,18,0,0.0,0.24,Winter
1,11,18,15,0.0,0.24,Winter
1,11,18,30,0.0,0.24,Winter
1,11,18,45,0.0,0.24,Winter
1,11,19,0,0.0,0.24,Winter
1,11,19,15,0.0,0.24,Winter
1,11,19,30,0.0,0.24,Winter
1,11,19,45,0.0,0.24,Winter
1,11,20,0,0.0,0.24,Winter
1,11,20,15,0.0,0.24,Winter
1,11,20,30,0.0,0.24,Winter
1,11,20,45,0.0,0.24,Winter
1,11,21,0,0.0,0.24,Winter
1,11,21,15,0.0,0.24,Winter
1,11,21,30,0.0,0.24,Winter
1,11,21,45,0.0,0.24,Winter
1,11,22,0,0.0,0.24,Winter
1,11,22,15,0.0,0.24,Winter
1,11,22,30,0.0,0.24,Winter
1,11,22,45,0.0,0.24,Winter
1,11,23,0,0.0,0.24,Winter
1,11,23,15,0.0,0.24,Winter
1,11,23,30,0.0,0.24,Winter
1,11,23,45,0.0,0.24,Winter
1,12,0,0,0.0,0.21,Winter
1,12,0,15,0.0,0.21,Winter
1,12,0,30,0.0,0.21,Winter
1,12,0,45,0.0,0.21,Winter
1,12,1,0,0.0,0.21,Winter
1,12,1,15,0.0,0.21,Winter
1,12,1,30,0.0,0.21,Winter
1,12,1,45,0.0,0.21,Winter
1,12,2,0,0.0,0.21,Winter
1,12,2,15,0.0,0.21,Winter
1,12,2,30,0.0,0.21,Winter
1,12,2,45,0.0,0.21,Winter
1,12,3,0,0.0,0.21,Winter
1,12,3,15,0.0,0.21,Winter
1,12,3,30,0.0,0.21,Winter
1,12,3,45,0.0,0.21,Winter
1,12,4,0,0.0,0.21,Winter
1,12,4,15,0.0,0.21,Winter
1,12,4,30,0.0,0.21,Winter
1,12,4,45,0.0,0.21,Winter
1,12,5,0,0.0,0.21,Winter
1,12,5,15,0.0,0.21,Winter
1,12,5,30,0.0,0.21,Winter
1,12,5,45,0.0,0.21,Winter
1,12,6,0,0.0,0.21,Winter
1,12,6,15,0.0,0.21,Winter
1,12,6,30,0.0,0.21,Winter
1,12,6,45,0.0,0.21,Winter
1,12,7,0,0.0,0.21,Winter
1,12,7,15,43.72,0.21,Winter
1,12,7,30,85.32,0.21,Winter
1,12,7,45,131.26,0.21,Winter
1,12,8,0,168.5,0.21,Winter
1,12,8,15,216.74,0.21,Winter
1,12,8,30,255.98,0.21,Winter
1,12,8,45,293.51,0.21,Winter
1,12,9,0,320.49,0.21,Winter
1,12,9,15,355.66,0.21,Winter
1,12,9,30,386.91,0.21,Winter
1,12,9,45,412.82,0.21,Winter
1,12,10,0,470.65,0.21,Winter
1,12,10,15,492.58,0.21,Winter
1,12,10,30,484.47,0.21,Winter
1,12,10,45,505.29,0.21,Winter
1,12,11,0,534.19,0.21,Winter
1,12,11,15,572.31,0.21,Winter
1,12,11,30,549.75,0.21,Winter
1,12,11,45,564.49,0.21,Winter
1,12,12,0,599.61,0.21,Winter
1,12,12,15,575.14,0.21,Winter
1,12,12,30,571.64,0.21,Winter
1,12,12,45,593.48,0.21,Winter
1,12,13,0,568.75,0.21,Winter
1,12,13,15,576.2,0.21,Winter
1,12,13,30,558.32,0.21,Winter
1,12,13,45,520.35,0.21,Winter
1,12,14,0,485.2,0.21,Winter
1,12,14,15,473.37,0.21,Winter
1,12,14,30,466.74,0.21,Winter
1,12,14,45,430.78,0.21,Winter
1,12,15,0,392.15,0.21,Winter
1,12,15,15,375.59,0.21,Winter
1,12,15,30,326.56,0.21,Winter
1,12,15,45,283.56,0.21,Winter
1,12,16,0,259.81,0.21,Winter
1,12,16,15,213.09,0.21,Winter
1,12,16,30,173.99,0.21,Winter
1,12,16,45,124.65,0.21,Winter
1,12,17,0,87.3,0.21,Winter
1,12,17,15,42.99,0.21,Winter
1,12,17,30,0.0,0.21,Winter
1,12,17,45,0.0,0.21,Winter
1,12,18,0,0.0,0.21,Winter
1,12,18,15,0.0,0.21,Winter
1,12,18,30,0.0,0.21,Winter
1,12,18,45,0.0,0.21,Winter
1,12,19,0,0.0,0.21,Winter
1,12,19,15,0.0,0.21,Winter
1,12,19,30,0.0,0.21,Winter
1,12,19,45,0.0,0.21,Winter
1,12,20,0,0.0,0.21,Winter
1,12,20,15,0.0,0.21,Winter
1,12,20,30,0.0,0.21,Winter
1,12,20,45,0.0,0.21,Winter
1,12,21,0,0.0,0.21,Winter
1,12,21,15,0.0,0.21,Winter
1,12,21,30,0.0,0.21,Winter
1,12,21,45,0.0,0.21,Winter
1,12,22,0,0.0,0.21,Winter
1,12,22,15,0.0,0.21,Winter
1,12,22,30,0.0,0.21,Winter
1,12,22,45,0.0,0.21,Winter
1,12,23,0,0.0,0.21,Winter
1,12,23,15,0.0,0.21,Winter
1,12,23,30,0.0,0.21,Winter
1,12,23,45,0.0,0.21,Winter
1,13,0,0,0.0,0.19,Winter
1,13,0,15,0.0,0.19,Winter
1,13,0,30,0.0,0.19,Winter
1,13,0,45,0.0,0.19,Winter
1,13,1,0,0.0,0.19,Winter
1,13,1,15,0.0,0.19,Winter
1,13,1,30,0.0,0.19,Winter
1,13,1,45,0.0,0.19,Winter
1,13,2,0,0.0,0.19,Winter
1,13,2,15,0.0,0.19,Winter
1,13,2,30,0.0,0.19,Winter
1,13,2,45,0.0,0.19,Winter
1,13,3,0,0.0,0.19,Winter
1,13,3,15,0.0,0.19,Winter
1,13,3,30,0.0,0.19,Winter
1,13,3,45,0.0,0.19,Winter
1,13,4,0,0.0,0.19,Winter
1,13,4,15,0.0,0.19,Winter
1,13,4,30,0.0,0.19,Winter
1,13,4,45,0.0,0.19,Winter
1,13,5,0,0.0,0.19,Winter
1,13,5,15,0.0,0.19,Winter
1,13,5,30,0.0,0.19,Winter
1,13,5,45,0.0,0.19,Winter
1,13,6,0,0.0,0.19,Winter
1,13,6,15,0.0,0.19,Winter
1,13,6,30,0.0,0.19,Winter
1,13,6,45,0.0,0.19,Winter
1,13,7,0,0.0,0.19,Winter
1,13,7,15,42.44,0.19,Winter
1,13,7,30,88.56,0.19,Winter
1,13,7,45,135.35,0.19,Winter
1,13,8,0,176.22,0.19,Winter
1,13,8,15,212.32,0.19,Winter
1,13,8,30,246.62,0.19,Winter
1,13,8,45,287.38,0.19,Winter
1,13,9,0,333.15,0.19,Winter
1,13,9,15,355.37,0.19,Winter
1,13,9,30,385.23,0.19,Winter
1,13,9,45,446.59,0.19,Winter
1,13,10,0,464.05,0.19,Winter
1,13,10,15,477.92,0.19,Winter
1,13,10,30,527.38,0.19,Winter
1,13,10,45,533.43,0.19,Winter
1,13,11,0,536.55,0.19,Winter
1,13,11,15,576.09,0.19,Winter
1,13,11,30,588.25,0.19,Winter
1,13,11,45,586.58,0.19,Winter
1,13,12,0,605.05,0.19,Winter
1,13,12,15,565.66,0.19,Winter
1,13,12,30,573.57,0.19,Winter
1,13,12,45,576.78,0.19,Winter
1,13,13,0,579.9,0.19,Winter
1,13,13,15,570.62,0.19,Winter
1,13,13,30,568.5,0.19,Winter
1,13,13,45,551.04,0.19,Winter
1,13,14,0,492.55,0.19,Winter
1,13,14,15,502.1,0.19,Winter
1,13,14,30,448.52,0.19,Winter
1,13,14,45,448.62,0.19,Winter
1,13,15,0,392.39,0.19,Winter
1,13,15,15,379.96,0.19,Winter
1,13,15,30,330.52,0.19,Winter
1,13,15,45,297.34,0.19,Winter
1,13,16,0,248.67,0.19,Winter
1,13,16,15,212.31,0.19,Winter
1,13,16,30,177.85,0.19,Winter
1,13,16,45,131.59,0.19,Winter
1,13,17,0,88.16,0.19,Winter
1,13,17,15,45.06,0.19,Winter
1,13,17,30,0.0,0.19,Winter
1,13,17,45,0.0,0.19,Winter
1,13,18,0,0.0,0.19,Winter
1,13,18,15,0.0,0.19,Winter
1,13,18,30,0.0,0.19,Winter
1,13,18,45,0.0,0.19,Winter
1,13,19,0,0.0,0.19,Winter
1,13,19,15,0.0,0.19,Winter
1,13,19,30,0.0,0.19,Winter
1,13,19,45,0.0,0.19,Winter
1,13,20,0,0.0,0.19,Winter
1,13,20,15,0.0,0.19,Winter
1,13,20,30,0.0,0.19,Winter
1,13,20,45,0.0,0.19,Winter
1,13,21,0,0.0,0.19,Winter
1,13,21,15,0.0,0.19,Winter
1,13,21,30,0.0,0.19,Winter
1,13,21,45,0.0,0.19,Winter
1,13,22,0,0.0,0.19,Winter
1,13,22,15,0.0,0.19,Winter
1,13,22,30,0.0,0.19,Winter
1,13,22,45,0.0,0.19,Winter
1,13,23,0,0.0,0.19,Winter
1,13,23,15,0.0,0.19,Winter
1,13,23,30,0.0,0.19,Winter
1,13,23,45,0.0,0.19,Winter
1,14,0,0,0.0,0.19,Winter
1,14,0,15,0.0,0.19,Winter
1,14,0,30,0.0,0.19,Winter
1,14,0,45,0.0,0.19,Winter
1,14,1,0,0.0,0.19,Winter
1,14,1,15,0.0,0.19,Winter
1,14,1,30,0.0,0.19,Winter
1,14,1,45,0.0,0.19,Winter
1,14,2,0,0.0,0.19,Winter
1,14,2,15,0.0,0.19,Winter
1,14,2,30,0.0,0.19,Winter
1,14,2,45,0.0,0.19,Winter
1,14,3,0,0.0,0.19,Winter
1,14,3,15,0.0,0.19,Winter
1,14,3,30,0.0,0.19,Winter
1,14,3,45,0.0,0.19,Winter
1,14,4,0,0.0,0.19,Winter
1,14,4,15,0.0,0.19,Winter
1,14,4,30,0.0,0.19,Winter
1,14,4,45,0.0,0.19,Winter
1,14,5,0,0.0,0.19,Winter
1,14,5,15,0.0,0.19,Winter
1,14,5,30,0.0,0.19,Winter
1,14,5,45,0.0,0.19,Winter
1,14,6,0,0.0,0.19,Winter
1,14,6,15,0.0,0.19,Winter
1,14,6,30,0.0,0.19,Winter
1,14,6,45,0.0,0.19,Winter
1,14,7,0,0.0,0.19,Winter
1,14,7,15,45.19,0.19,Winter
1,14,7,30,86.76,0.19,Winter
1,14,7,45,131.79,0.19,Winter
1,14,8,0,179.56,0.19,Winter
1,14,8,15,218.45,0.19,Winter
1,14,8,30,253.64,0.19,Winter
1,14,8,45,286.31,0.19,Winter
1,14,9,0,330.72,0.19,Winter
1,14,9,15,364.87,0.19,Winter
1,14,9,30,394.26,0.19,Winter
1,14,9,45,428.52,0.19,Winter
1,14,10,0,450.31,0.19,Winter
1,14,10,15,494.42,0.19,Winter
1,14,10,30,528.06,0.19,Winter
1,14,10,45,523.24,0.19,Winter
1,14,11,0,559.32,0.19,Winter
1,14,11,15,549.18,0.19,Winter
1,14,11,30,566.71,0.19,Winter
1,14,11,45,575.59,0.19,Winter
1,14,12,0,597.85,0.19,Winter
1,14,12,15,612.46,0.19,Winter
1,14,12,30,571.56,0.19,Winter
1,14,12,45,607.34,0.19,Winter
1,14,13,0,564.34,0.19,Winter
1,14,13,15,569.58,0.19,Winter
1,14,13,30,544.45,0.19,Winter
1,14,13,45,537.08,0.19,Winter
1,14,14,0,527.08,0.19,Winter
1,14,14,15,496.01,0.19,Winter
1,14,14,30,464.83,0.19,Winter
1,14,14,45,433.46,0.19,Winter
1,14,15,0,386.28,0.19,Winter
1,14,15,15,355.89,0.19,Winter
1,14,15,30,320.65,0.19,Winter
1,14,15,45,302.72,0.19,Winter
1,14,16,0,259.78,0.19,Winter
1,14,16,15,211.59,0.19,Winter
1,14,16,30,177.83,0.19,Winter
1,14,16,45,134.81,0.19,Winter
1,14,17,0,86.51,0.19,Winter
1,14,17,15,42.56,0.19,Winter
1,14,17,30,0.0,0.19,Winter
1,14,17,45,0.0,0.19,Winter
1,14,18,0,0.0,0.19,Winter
1,14,18,15,0.0,0.19,Winter
1,14,18,30,0.0,0.19,Winter
1,14,18,45,0.0,0.19,Winter
1,14,19,0,0.0,0.19,Winter
1,14,19,15,0.0,0.19,Winter
1,14,19,30,0.0,0.19,Winter
1,14,19,45,0.0,0.19,Winter
1,14,20,0,0.0,0.19,Winter
1,14,20,15,0.0,0.19,Winter
1,14,20,30,0.0,0.19,Winter
1,14,20,45,0.0,0.19,Winter
1,14,21,0,0.0,0.19,Winter
1,14,21,15,0.0,0.19,Winter
1,14,21,30,0.0,0.19,Winter
1,14,21,45,0.0,0.19,Winter
1,14,22,0,0.0,0.19,Winter
1,14,22,15,0.0,0.19,Winter
1,14,22,30,0.0,0.19,Winter
1,14,22,45,0.0,0.19,Winter
1,14,23,0,0.0,0.19,Winter
1,14,23,15,0.0,0.19,Winter
1,14,23,30,0.0,0.19,Winter
1,14,23,45,0.0,0.19,Winter
1,15,0,0,0.0,0.26,Winter
1,15,0,15,0.0,0.26,Winter
1,15,0,30,0.0,0.26,Winter
1,15,0,45,0.0,0.26,Winter
1,15,1,0,0.0,0.26,Winter
1,15,1,15,0.0,0.26,Winter
1,15,1,30,0.0,0.26,Winter
1,15,1,45,0.0,0.26,Winter
1,15,2,0,0.0,0.26,Winter
1,15,2,15,0.0,0.26,Winter
1,15,2,30,0.0,0.26,Winter
1,15,2,45,0.0,0.26,Winter
1,15,3,0,0.0,0.26,Winter
1,15,3,15,0.0,0.26,Winter
1,15,3,30,0.0,0.26,Winter
1,15,3,45,0.0,0.26,Winter
1,15,4,0,0.0,0.26,Winter
1,15,4,15,0.0,0.26,Winter
1,15,4,30,0.0,0.26,Winter
1,15,4,45,0.0,0.26,Winter
1,15,5,0,0.0,0.26,Winter
1,15,5,15,0.0,0.26,Winter
1,15,5,30,0.0,0.26,Winter
1,15,5,45,0.0,0.26,Winter
1,15,6,0,0.0,0.26,Winter
1,15,6,15,0.0,0.26,Winter
1,15,6,30,0.0,0.26,Winter
1,15,6,45,0.0,0.26,Winter
1,15,7,0,0.0,0.26,Winter
1,15,7,15,41.47,0.26,Winter
1,15,7,30,82.17,0.26,Winter
1,15,7,45,124.6,0.26,Winter
1,15,8,0,166.76,0.26,Winter
1,15,8,15,206.63,0.26,Winter
1,15,8,30,243.23,0.26,Winter
1,15,8,45,286.95,0.26,Winter
1,15,9,0,303.27,0.26,Winter
1,15,9,15,343.6,0.26,Winter
1,15,9,30,378.7,0.26,Winter
1,15,9,45,400.59,0.26,Winter
1,15,10,0,447.66,0.26,Winter
1,15,10,15,470.22,0.26,Winter
1,15,10,30,470.51,0.26,Winter
1,15,10,45,521.05,0.26,Winter
1,15,11,0,502.26,0.26,Winter
1,15,11,15,548.79,0.26,Winter
1,15,11,30,524.29,0.26,Winter
1,15,11,45,540.02,0.26,Winter
1,15,12,0,575.78,0.26,Winter
1,15,12,15,577.84,0.26,Winter
1,15,12,30,560.51,0.26,Winter
